prod2;cgl;0;0;-100.0000000000;0.15
prod2;cgl;1;85;-100.0000000000;0.55
prod2;cgl;2;153;-100.0000000000;0.95
prod2;cgl;3;212;-100.0000000000;1.51
prod2;cgl;4;237;-100.0000000000;2.15
prod2;cgl;5;260;-100.0000000000;2.85
prod2;cgl;6;293;-100.0000000000;3.58
prod2;cgl;7;344;-100.0000000000;4.40
prod2;cgl;8;397;-100.0000000000;5.32
prod2;cgl;9;439;-100.0000000000;6.30
prod2;cgl;10;462;-100.0000000000;7.38
prod2;cgl;11;501;-100.0000000000;8.53
prod2;cgl;12;529;-100.0000000000;9.71
prod2;cgl;13;564;-100.0000000000;10.96
prod2;cgl;14;578;-100.0000000000;12.22
prod2;cgl;15;607;-100.0000000000;13.53
prod2;cgl;16;635;-100.0000000000;14.89
prod2;cgl;17;645;-100.0000000000;16.30
prod2;cgl;18;673;-100.0000000000;17.73
prod2;cgl;19;686;-100.0000000000;19.19
prod2;cgl;20;706;-100.0000000000;20.64
prod2;cgl;21;743;-100.0000000000;22.15
prod2;cgl;22;789;-100.0000000000;23.68
prod2;cgl;23;821;-100.0000000000;25.35
prod2;cgl;24;857;-100.0000000000;27.06
prod2;cgl;25;898;-100.0000000000;28.85
prod2;cgl;26;926;-100.0000000000;30.70
prod2;cgl;27;947;-100.0000000000;32.65
prod2;cgl;28;980;-100.0000000000;34.59
prod2;cgl;29;1029;-100.0000000000;36.54
prod2;cgl;30;1069;-100.0000000000;38.59
prod2;cgl;31;1141;-100.0000000000;40.72
prod2;cgl;32;1169;-100.0000000000;43.05
prod2;cgl;33;1182;-100.0000000000;45.38
prod2;cgl;34;1234;-100.0000000000;47.70
prod2;cgl;35;1267;-100.0000000000;50.13
prod2;cgl;36;1310;-100.0000000000;52.64
prod2;cgl;37;1343;-100.0000000000;55.20
prod2;cgl;38;1387;-100.0000000000;57.88
prod2;cgl;39;1427;-100.0000000000;60.64
prod2;cgl;40;1453;-100.0000000000;63.51
prod2;cgl;41;1509;-100.0000000000;66.35
prod2;cgl;42;1582;-100.0000000000;69.29
prod2;cgl;43;1635;-100.0000000000;72.34
prod2;cgl;44;1693;-100.0000000000;75.52
prod2;cgl;45;1738;-100.0000000000;78.78
prod2;cgl;46;1792;-100.0000000000;82.12
prod2;cgl;47;1820;-100.0000000000;85.55
prod2;cgl;48;1866;-100.0000000000;88.99
prod2;cgl;49;1889;-100.0000000000;92.54
prod2;cgl;50;1909;-100.0000000000;96.09
prod2;cgl;51;1909;-100.0000000000;96.09
