co-100;cgl;0;0;917102.2144266680;136.88
co-100;cgl;1;423;917659.0027806129;157.40
co-100;cgl;2;1177;918812.2113063266;180.14
co-100;cgl;3;2126;919405.7333799170;205.75
co-100;cgl;4;3488;920288.3109539372;237.05
co-100;cgl;5;5125;920927.7119289066;273.31
co-100;cgl;6;7149;921376.3268751205;314.09
co-100;cgl;7;8979;921777.9581673904;353.76
co-100;cgl;8;10942;922390.4715142538;393.02
co-100;cgl;9;13405;923173.0972862057;449.04
co-100;cgl;10;15873;924204.7472213568;511.24
co-100;cgl;11;18553;924869.1890445225;587.78
co-100;cgl;12;21159;925669.6412648069;678.89
co-100;cgl;13;24181;926241.8749767982;776.18
co-100;cgl;14;27322;926901.4717551330;885.75
co-100;cgl;15;31193;928687.4586443815;1047.32
co-100;cgl;16;34851;929444.5942048891;1206.65
co-100;cgl;17;38832;930274.8559946367;1439.73
co-100;cgl;18;43085;931258.3999401253;1710.82
co-100;cgl;19;47773;932038.6400616600;2009.91
co-100;cgl;20;53338;933818.9800320064;2477.76
co-100;cgl;21;58791;934692.3674630409;2971.69
co-100;cgl;22;64974;935704.9294895411;3578.75
co-100;cgl;23;71600;936745.5079851985;4324.24
co-100;cgl;24;78218;937400.6451327128;5116.95
co-100;cgl;25;84608;938217.1884918412;6128.39
co-100;cgl-opt;26;92353;938489.1791487259;6822.13
