Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Mar 30 2022
command line - -import /home/danilo/cbc-test-set/rgn.mps.gz -timeM elapsed -seconds 10800 -knapsack off -solve -solu sol-group-root/rgn.txt -quit (default strategy 1)
At line 15 NAME          RGN
At line 16 ROWS
At line 42 COLUMNS
At line 365 RHS
At line 378 BOUNDS
At line 559 ENDATA
Problem RGN has 24 rows, 180 columns and 460 elements
Coin0008I RGN read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 48.8 - 0.002992 seconds
Cgl0008I 4 inequality constraints converted to equality constraints
Cgl0005I 4 SOS with 104 members
Cgl0004I processed model has 24 rows, 179 columns (104 integer (104 of which binary)) and 459 elements
Coin3009W Conflict graph built in 0.001 seconds, density: 2.185%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 16 integers unsatisfied sum - 3.6087
Cbc0038I Pass   1: suminf.    0.00000 (0) obj. 108.4 iterations 24
Cbc0038I Solution found of 108.4
Cbc0038I Relaxing continuous gives 82.2
Cbc0038I Before mini branch and bound, 84 integers at bound fixed and 59 continuous
Cbc0038I Mini branch and bound did not improve solution (0.33 seconds)
Cbc0038I Freeing continuous variables gives a solution of 82.2
Cbc0038I Round again with cutoff of 78.8599
Cbc0038I Reduced cost fixing fixed 35 variables on major pass 2
Cbc0038I Pass   2: suminf.    0.08068 (2) obj. 78.8599 iterations 13
Cbc0038I Pass   3: suminf.    0.65652 (3) obj. 78.8599 iterations 26
Cbc0038I Pass   4: suminf.    0.18406 (2) obj. 78.8599 iterations 29
Cbc0038I Pass   5: suminf.    2.21739 (9) obj. 78.8599 iterations 27
Cbc0038I Pass   6: suminf.    0.90677 (3) obj. 78.8599 iterations 22
Cbc0038I Pass   7: suminf.    0.72611 (2) obj. 78.8599 iterations 5
Cbc0038I Pass   8: suminf.    0.09203 (2) obj. 78.8599 iterations 4
Cbc0038I Pass   9: suminf.    1.00435 (5) obj. 78.8599 iterations 19
Cbc0038I Pass  10: suminf.    1.50291 (5) obj. 78.8599 iterations 20
Cbc0038I Pass  11: suminf.    1.07754 (4) obj. 78.8599 iterations 5
Cbc0038I Pass  12: suminf.    1.49566 (6) obj. 78.8599 iterations 22
Cbc0038I Pass  13: suminf.    0.55109 (4) obj. 78.8599 iterations 11
Cbc0038I Pass  14: suminf.    1.36274 (7) obj. 78.8599 iterations 25
Cbc0038I Pass  15: suminf.    1.27610 (6) obj. 78.8599 iterations 22
Cbc0038I Pass  16: suminf.    0.44087 (3) obj. 78.8599 iterations 10
Cbc0038I Pass  17: suminf.    1.20073 (5) obj. 78.8599 iterations 23
Cbc0038I Pass  18: suminf.    0.94692 (5) obj. 78.8599 iterations 15
Cbc0038I Pass  19: suminf.    0.96667 (4) obj. 78.8599 iterations 11
Cbc0038I Pass  20: suminf.    0.82348 (6) obj. 78.8599 iterations 8
Cbc0038I Pass  21: suminf.    1.72390 (4) obj. 78.8599 iterations 22
Cbc0038I Pass  22: suminf.    0.55109 (4) obj. 78.8599 iterations 15
Cbc0038I Pass  23: suminf.    1.36274 (6) obj. 78.8599 iterations 21
Cbc0038I Pass  24: suminf.    1.23262 (7) obj. 78.8599 iterations 18
Cbc0038I Pass  25: suminf.    0.82348 (6) obj. 78.8599 iterations 11
Cbc0038I Pass  26: suminf.    1.72390 (4) obj. 78.8599 iterations 28
Cbc0038I Pass  27: suminf.    0.55109 (4) obj. 78.8599 iterations 14
Cbc0038I Pass  28: suminf.    1.36274 (7) obj. 78.8599 iterations 22
Cbc0038I Pass  29: suminf.    0.79784 (6) obj. 78.8599 iterations 23
Cbc0038I Pass  30: suminf.    0.44087 (3) obj. 78.8599 iterations 8
Cbc0038I Pass  31: suminf.    1.20073 (5) obj. 78.8599 iterations 22
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 67 integers at bound fixed and 25 continuous
Cbc0038I Full problem 24 rows 179 columns, reduced to 24 rows 85 columns
Cbc0038I Mini branch and bound did not improve solution (35.83 seconds)
Cbc0038I After 35.83 seconds - Feasibility pump exiting with objective of 82.2 - took 120.67 seconds
Cbc0012I Integer solution of 82.199999 found by feasibility pump after 0 iterations and 0 nodes (35.89 seconds)
Cbc0038I Full problem 24 rows 179 columns, reduced to 24 rows 91 columns
Cbc0031I 32 added rows had average density of 43.75
Cbc0013I At root node, 32 cuts changed objective from 48.799999 to 69.605734 in 100 passes
Cbc0014I Cut generator 0 (Probing) - 34 row cuts average 7.7 elements, 0 column cuts (4 active)  in 0.272 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 1347 row cuts average 116.1 elements, 0 column cuts (0 active)  in 0.337 seconds - new frequency is 1
Cbc0014I Cut generator 2 (liftKnapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.196 seconds - new frequency is -100
Cbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.012 seconds - new frequency is -100
Cbc0014I Cut generator 4 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.014 seconds - new frequency is -100
Cbc0014I Cut generator 5 (MixedIntegerRounding2) - 207 row cuts average 12.0 elements, 0 column cuts (0 active)  in 0.098 seconds - new frequency is 1
Cbc0014I Cut generator 6 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.085 seconds - new frequency is -100
Cbc0014I Cut generator 7 (TwoMirCuts) - 236 row cuts average 27.9 elements, 0 column cuts (0 active)  in 0.055 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 82.199999 best solution, best possible 69.605734 (42.79 seconds)
Cbc0010I After 10 nodes, 7 on tree, 82.199999 best solution, best possible 69.605734 (43.63 seconds)
Cbc0010I After 25 nodes, 5 on tree, 82.199999 best solution, best possible 69.605734 (44.69 seconds)
Cbc0010I After 26 nodes, 4 on tree, 82.199999 best solution, best possible 69.605734 (45.64 seconds)
Cbc0010I After 33 nodes, 5 on tree, 82.199999 best solution, best possible 69.605734 (46.41 seconds)
Cbc0010I After 37 nodes, 5 on tree, 82.199999 best solution, best possible 69.605734 (47.47 seconds)
Cbc0010I After 46 nodes, 6 on tree, 82.199999 best solution, best possible 69.605734 (48.52 seconds)
Cbc0010I After 48 nodes, 4 on tree, 82.199999 best solution, best possible 69.605734 (49.51 seconds)
Cbc0010I After 56 nodes, 4 on tree, 82.199999 best solution, best possible 69.605734 (50.37 seconds)
Cbc0010I After 65 nodes, 3 on tree, 82.199999 best solution, best possible 69.605734 (51.23 seconds)
Cbc0010I After 82 nodes, 8 on tree, 82.199999 best solution, best possible 69.605734 (51.94 seconds)
Cbc0010I After 85 nodes, 9 on tree, 82.199999 best solution, best possible 69.605734 (52.73 seconds)
Cbc0010I After 88 nodes, 8 on tree, 82.199999 best solution, best possible 69.605734 (53.74 seconds)
Cbc0010I After 101 nodes, 6 on tree, 82.199999 best solution, best possible 69.605734 (54.59 seconds)
Cbc0010I After 120 nodes, 4 on tree, 82.199999 best solution, best possible 69.605734 (55.54 seconds)
Cbc0010I After 124 nodes, 4 on tree, 82.199999 best solution, best possible 69.605734 (56.52 seconds)
Cbc0010I After 136 nodes, 7 on tree, 82.199999 best solution, best possible 69.605734 (57.81 seconds)
Cbc0010I After 194 nodes, 5 on tree, 82.199999 best solution, best possible 69.605734 (58.67 seconds)
Cbc0010I After 203 nodes, 5 on tree, 82.199999 best solution, best possible 69.605734 (59.38 seconds)
Cbc0010I After 211 nodes, 6 on tree, 82.199999 best solution, best possible 69.605734 (60.29 seconds)
Cbc0010I After 219 nodes, 5 on tree, 82.199999 best solution, best possible 69.605734 (61.01 seconds)
Cbc0010I After 226 nodes, 3 on tree, 82.199999 best solution, best possible 69.605734 (62.60 seconds)
Cbc0010I After 232 nodes, 3 on tree, 82.199999 best solution, best possible 69.605734 (64.04 seconds)
Cbc0010I After 248 nodes, 6 on tree, 82.199999 best solution, best possible 69.605734 (64.95 seconds)
Cbc0010I After 263 nodes, 4 on tree, 82.199999 best solution, best possible 69.605734 (65.72 seconds)
Cbc0010I After 271 nodes, 5 on tree, 82.199999 best solution, best possible 69.605734 (66.71 seconds)
Cbc0010I After 289 nodes, 6 on tree, 82.199999 best solution, best possible 69.605734 (68.06 seconds)
Cbc0010I After 292 nodes, 5 on tree, 82.199999 best solution, best possible 69.605734 (69.79 seconds)
Cbc0010I After 298 nodes, 5 on tree, 82.199999 best solution, best possible 69.605734 (70.79 seconds)
Cbc0010I After 326 nodes, 2 on tree, 82.199999 best solution, best possible 69.605734 (72.16 seconds)
Cbc0010I After 346 nodes, 1 on tree, 82.199999 best solution, best possible 70.068128 (72.88 seconds)
Cbc0010I After 353 nodes, 5 on tree, 82.199999 best solution, best possible 70.068128 (74.03 seconds)
Cbc0010I After 357 nodes, 4 on tree, 82.199999 best solution, best possible 70.068128 (75.21 seconds)
Cbc0010I After 362 nodes, 5 on tree, 82.199999 best solution, best possible 70.068128 (75.92 seconds)
Cbc0010I After 365 nodes, 5 on tree, 82.199999 best solution, best possible 70.068128 (76.93 seconds)
Cbc0010I After 369 nodes, 5 on tree, 82.199999 best solution, best possible 70.068128 (77.77 seconds)
Cbc0010I After 371 nodes, 4 on tree, 82.199999 best solution, best possible 70.068128 (78.48 seconds)
Cbc0010I After 375 nodes, 4 on tree, 82.199999 best solution, best possible 70.068128 (79.20 seconds)
Cbc0010I After 378 nodes, 5 on tree, 82.199999 best solution, best possible 70.068128 (80.58 seconds)
Cbc0010I After 388 nodes, 4 on tree, 82.199999 best solution, best possible 70.068128 (81.35 seconds)
Cbc0010I After 401 nodes, 5 on tree, 82.199999 best solution, best possible 70.068128 (82.06 seconds)
Cbc0010I After 403 nodes, 5 on tree, 82.199999 best solution, best possible 70.068128 (82.92 seconds)
Cbc0010I After 404 nodes, 6 on tree, 82.199999 best solution, best possible 70.068128 (83.97 seconds)
Cbc0010I After 416 nodes, 6 on tree, 82.199999 best solution, best possible 70.068128 (84.93 seconds)
Cbc0010I After 437 nodes, 6 on tree, 82.199999 best solution, best possible 70.068128 (85.72 seconds)
Cbc0010I After 448 nodes, 4 on tree, 82.199999 best solution, best possible 70.068128 (86.71 seconds)
Cbc0010I After 454 nodes, 4 on tree, 82.199999 best solution, best possible 70.068128 (87.64 seconds)
Cbc0010I After 458 nodes, 2 on tree, 82.199999 best solution, best possible 70.068128 (88.74 seconds)
Cbc0010I After 482 nodes, 3 on tree, 82.199999 best solution, best possible 70.068128 (89.53 seconds)
Cbc0010I After 494 nodes, 4 on tree, 82.199999 best solution, best possible 70.788508 (90.28 seconds)
Cbc0010I After 507 nodes, 7 on tree, 82.199999 best solution, best possible 70.788508 (91.08 seconds)
Cbc0010I After 523 nodes, 6 on tree, 82.199999 best solution, best possible 70.788508 (92.09 seconds)
Cbc0010I After 537 nodes, 4 on tree, 82.199999 best solution, best possible 70.788508 (92.79 seconds)
Cbc0010I After 541 nodes, 6 on tree, 82.199999 best solution, best possible 70.788508 (93.58 seconds)
Cbc0010I After 552 nodes, 6 on tree, 82.199999 best solution, best possible 70.788508 (94.36 seconds)
Cbc0010I After 559 nodes, 5 on tree, 82.199999 best solution, best possible 70.788508 (95.38 seconds)
