Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Mar 30 2022
command line - -import /home/danilo/cbc-test-set/supportcase18.mps.gz -timeM elapsed -seconds 10800 -knapsack off -solve -solu sol-group-root/supportcase18.txt -quit (default strategy 1)
At line 1 NAME supportcase18
At line 2 ROWS
At line 244 COLUMNS
At line 29287 RHS
At line 29408 BOUNDS
At line 42819 ENDATA
Problem supportcase18 has 240 rows, 13410 columns and 28920 elements
Coin0008I supportcase18 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 47.1867 - 0.903476 seconds
Cgl0004I processed model has 240 rows, 13410 columns (13410 integer (13410 of which binary)) and 28920 elements
Coin3009W Conflict graph built in 1.483 seconds, density: 0.285%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0038I Initial state - 106 integers unsatisfied sum - 23.0466
Cbc0038I Pass   1: suminf.   10.48321 (58) obj. 49.6067 iterations 349
Cbc0038I Pass   2: suminf.    9.20282 (56) obj. 50.3133 iterations 49
Cbc0038I Pass   3: suminf.    8.97224 (55) obj. 50.3133 iterations 37
Cbc0038I Pass   4: suminf.    9.46039 (57) obj. 51 iterations 116
Cbc0038I Pass   5: suminf.    9.09759 (62) obj. 51.0194 iterations 56
Cbc0038I Pass   6: suminf.    9.09759 (62) obj. 51.0194 iterations 15
Cbc0038I Pass   7: suminf.    8.75371 (57) obj. 51 iterations 114
Cbc0038I Pass   8: suminf.    8.16054 (60) obj. 51.0194 iterations 77
Cbc0038I Pass   9: suminf.   10.45700 (56) obj. 51 iterations 161
Cbc0038I Pass  10: suminf.    9.03301 (59) obj. 51 iterations 134
Cbc0038I Pass  11: suminf.    8.59345 (57) obj. 51 iterations 17
Cbc0038I Pass  12: suminf.    9.58519 (60) obj. 51 iterations 147
Cbc0038I Pass  13: suminf.    8.58934 (58) obj. 51 iterations 73
Cbc0038I Pass  14: suminf.    8.35894 (58) obj. 51 iterations 29
Cbc0038I Pass  15: suminf.    9.05055 (58) obj. 51 iterations 127
Cbc0038I Pass  16: suminf.    8.27594 (57) obj. 51 iterations 110
Cbc0038I Pass  17: suminf.    8.13580 (57) obj. 51 iterations 99
Cbc0038I Pass  18: suminf.    7.99184 (57) obj. 51 iterations 69
Cbc0038I Pass  19: suminf.    9.21422 (58) obj. 51 iterations 114
Cbc0038I Pass  20: suminf.    7.90451 (58) obj. 51 iterations 90
Cbc0038I Pass  21: suminf.    9.69195 (56) obj. 51 iterations 156
Cbc0038I Pass  22: suminf.    9.69195 (56) obj. 51 iterations 22
Cbc0038I Pass  23: suminf.    8.32921 (53) obj. 51 iterations 70
Cbc0038I Pass  24: suminf.    7.51960 (56) obj. 51.0227 iterations 71
Cbc0038I Pass  25: suminf.    9.64544 (57) obj. 51 iterations 134
Cbc0038I Pass  26: suminf.    9.64544 (56) obj. 51 iterations 42
Cbc0038I Pass  27: suminf.    8.65244 (53) obj. 51 iterations 169
Cbc0038I Pass  28: suminf.    7.99484 (53) obj. 51 iterations 64
Cbc0038I Pass  29: suminf.    7.90913 (54) obj. 51 iterations 14
Cbc0038I Pass  30: suminf.   10.05265 (59) obj. 51.0015 iterations 150
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 13150 integers at bound fixed and 0 continuous
Cbc0038I Mini branch and bound did not improve solution (5.07 seconds)
Cbc0038I Full problem 241 rows 13410 columns, reduced to 241 rows 13410 columns - too large
Cbc0038I After 17.75 seconds - Feasibility pump exiting - took 12.11 seconds
Cbc0031I 235 added rows had average density of 39.2
Cbc0013I At root node, 235 cuts changed objective from 47.186667 to 47.186667 in 10 passes
Cbc0014I Cut generator 0 (Probing) - 425 row cuts average 3.4 elements, 0 column cuts (104 active)  in 3.590 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 175 row cuts average 509.2 elements, 0 column cuts (0 active)  in 0.687 seconds - new frequency is -100
Cbc0014I Cut generator 2 (liftKnapsack) - 980 row cuts average 9.7 elements, 0 column cuts (0 active)  in 6.549 seconds - new frequency is -100
Cbc0014I Cut generator 3 (Clique) - 234 row cuts average 24.4 elements, 0 column cuts (0 active)  in 0.133 seconds - new frequency is -100
Cbc0014I Cut generator 4 (OddWheel) - 5 row cuts average 5.0 elements, 0 column cuts (0 active)  in 0.358 seconds - new frequency is -100
Cbc0014I Cut generator 5 (MixedIntegerRounding2) - 85 row cuts average 124.6 elements, 0 column cuts (0 active)  in 0.110 seconds - new frequency is -100
Cbc0014I Cut generator 6 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.010 seconds - new frequency is -100
Cbc0014I Cut generator 7 (TwoMirCuts) - 188 row cuts average 172.5 elements, 0 column cuts (0 active)  in 0.645 seconds - new frequency is -100
Cbc0014I Cut generator 8 (ZeroHalf) - 169 row cuts average 137.3 elements, 0 column cuts (0 active)  in 0.742 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 47.186667 (45.88 seconds)
Cbc0010I After 3 nodes, 4 on tree, 1e+50 best solution, best possible 47.186667 (46.88 seconds)
Cbc0010I After 10 nodes, 11 on tree, 1e+50 best solution, best possible 47.186667 (47.63 seconds)
Cbc0010I After 18 nodes, 15 on tree, 1e+50 best solution, best possible 47.186667 (48.45 seconds)
Cbc0010I After 24 nodes, 19 on tree, 1e+50 best solution, best possible 47.186667 (49.25 seconds)
Cbc0010I After 30 nodes, 22 on tree, 1e+50 best solution, best possible 47.186667 (50.05 seconds)
Cbc0010I After 36 nodes, 25 on tree, 1e+50 best solution, best possible 47.186667 (50.75 seconds)
Cbc0010I After 45 nodes, 31 on tree, 1e+50 best solution, best possible 47.186667 (51.58 seconds)
Cbc0010I After 53 nodes, 35 on tree, 1e+50 best solution, best possible 47.186667 (52.28 seconds)
Cbc0010I After 60 nodes, 38 on tree, 1e+50 best solution, best possible 47.186667 (53.17 seconds)
Cbc0010I After 69 nodes, 43 on tree, 1e+50 best solution, best possible 47.186667 (53.97 seconds)
Cbc0010I After 78 nodes, 48 on tree, 1e+50 best solution, best possible 47.186667 (54.70 seconds)
Cbc0010I After 87 nodes, 52 on tree, 1e+50 best solution, best possible 47.186667 (55.59 seconds)
Cbc0010I After 97 nodes, 57 on tree, 1e+50 best solution, best possible 47.186667 (56.32 seconds)
Cbc0010I After 106 nodes, 62 on tree, 1e+50 best solution, best possible 47.186667 (57.02 seconds)
Cbc0010I After 115 nodes, 67 on tree, 1e+50 best solution, best possible 47.186667 (57.75 seconds)
Cbc0010I After 123 nodes, 71 on tree, 1e+50 best solution, best possible 47.186667 (58.45 seconds)
Cbc0010I After 130 nodes, 75 on tree, 1e+50 best solution, best possible 47.186667 (59.20 seconds)
Cbc0010I After 135 nodes, 76 on tree, 1e+50 best solution, best possible 47.186667 (59.99 seconds)
Cbc0010I After 142 nodes, 80 on tree, 1e+50 best solution, best possible 47.186667 (60.70 seconds)
Cbc0010I After 151 nodes, 84 on tree, 1e+50 best solution, best possible 47.186667 (61.46 seconds)
Cbc0010I After 159 nodes, 89 on tree, 1e+50 best solution, best possible 47.186667 (62.19 seconds)
Cbc0010I After 168 nodes, 93 on tree, 1e+50 best solution, best possible 47.186667 (63.05 seconds)
Cbc0010I After 177 nodes, 98 on tree, 1e+50 best solution, best possible 47.186667 (63.83 seconds)
Cbc0010I After 186 nodes, 102 on tree, 1e+50 best solution, best possible 47.186667 (64.67 seconds)
Cbc0010I After 193 nodes, 106 on tree, 1e+50 best solution, best possible 47.186667 (65.39 seconds)
Cbc0010I After 201 nodes, 109 on tree, 1e+50 best solution, best possible 47.186667 (66.18 seconds)
Cbc0010I After 210 nodes, 114 on tree, 1e+50 best solution, best possible 47.186667 (67.02 seconds)
Cbc0010I After 215 nodes, 117 on tree, 1e+50 best solution, best possible 47.186667 (67.91 seconds)
Cbc0010I After 222 nodes, 119 on tree, 1e+50 best solution, best possible 47.186667 (68.81 seconds)
Cbc0010I After 230 nodes, 123 on tree, 1e+50 best solution, best possible 47.186667 (69.53 seconds)
Cbc0010I After 239 nodes, 128 on tree, 1e+50 best solution, best possible 47.186667 (70.25 seconds)
Cbc0010I After 249 nodes, 133 on tree, 1e+50 best solution, best possible 47.186667 (71.07 seconds)
Cbc0010I After 258 nodes, 137 on tree, 1e+50 best solution, best possible 47.186667 (71.86 seconds)
Cbc0010I After 266 nodes, 142 on tree, 1e+50 best solution, best possible 47.186667 (72.61 seconds)
Cbc0010I After 273 nodes, 145 on tree, 1e+50 best solution, best possible 47.186667 (73.44 seconds)
Cbc0010I After 281 nodes, 148 on tree, 1e+50 best solution, best possible 47.186667 (74.26 seconds)
Cbc0010I After 285 nodes, 150 on tree, 1e+50 best solution, best possible 47.186667 (74.97 seconds)
Cbc0010I After 293 nodes, 154 on tree, 1e+50 best solution, best possible 47.186667 (75.68 seconds)
Cbc0010I After 301 nodes, 158 on tree, 1e+50 best solution, best possible 47.186667 (76.40 seconds)
Cbc0010I After 309 nodes, 163 on tree, 1e+50 best solution, best possible 47.186667 (77.11 seconds)
Cbc0010I After 318 nodes, 170 on tree, 1e+50 best solution, best possible 47.186667 (77.87 seconds)
Cbc0010I After 325 nodes, 174 on tree, 1e+50 best solution, best possible 47.186667 (78.59 seconds)
Cbc0010I After 331 nodes, 175 on tree, 1e+50 best solution, best possible 47.186667 (79.30 seconds)
Cbc0010I After 339 nodes, 179 on tree, 1e+50 best solution, best possible 47.186667 (80.01 seconds)
Cbc0010I After 345 nodes, 182 on tree, 1e+50 best solution, best possible 47.186667 (80.88 seconds)
Cbc0010I After 350 nodes, 185 on tree, 1e+50 best solution, best possible 47.186667 (81.59 seconds)
Cbc0010I After 354 nodes, 187 on tree, 1e+50 best solution, best possible 47.186667 (82.37 seconds)
Cbc0010I After 366 nodes, 194 on tree, 1e+50 best solution, best possible 47.186667 (83.13 seconds)
Cbc0010I After 378 nodes, 199 on tree, 1e+50 best solution, best possible 47.186667 (83.94 seconds)
Cbc0010I After 390 nodes, 205 on tree, 1e+50 best solution, best possible 47.186667 (84.67 seconds)
Cbc0010I After 404 nodes, 212 on tree, 1e+50 best solution, best possible 47.186667 (85.38 seconds)
Cbc0010I After 417 nodes, 216 on tree, 1e+50 best solution, best possible 47.186667 (86.48 seconds)
Cbc0010I After 423 nodes, 219 on tree, 1e+50 best solution, best possible 47.186667 (87.28 seconds)
Cbc0010I After 429 nodes, 222 on tree, 1e+50 best solution, best possible 47.186667 (88.15 seconds)
Cbc0010I After 435 nodes, 225 on tree, 1e+50 best solution, best possible 47.186667 (88.87 seconds)
Cbc0010I After 442 nodes, 228 on tree, 1e+50 best solution, best possible 47.186667 (89.59 seconds)
Cbc0010I After 450 nodes, 233 on tree, 1e+50 best solution, best possible 47.186667 (90.43 seconds)
Cbc0010I After 459 nodes, 237 on tree, 1e+50 best solution, best possible 47.186667 (91.24 seconds)
Cbc0010I After 468 nodes, 242 on tree, 1e+50 best solution, best possible 47.186667 (92.07 seconds)
Cbc0010I After 476 nodes, 247 on tree, 1e+50 best solution, best possible 47.186667 (92.85 seconds)
Cbc0010I After 483 nodes, 251 on tree, 1e+50 best solution, best possible 47.186667 (93.59 seconds)
Cbc0010I After 489 nodes, 254 on tree, 1e+50 best solution, best possible 47.186667 (94.34 seconds)
Cbc0010I After 498 nodes, 258 on tree, 1e+50 best solution, best possible 47.186667 (95.09 seconds)
Cbc0010I After 507 nodes, 263 on tree, 1e+50 best solution, best possible 47.186667 (95.84 seconds)
Cbc0010I After 515 nodes, 267 on tree, 1e+50 best solution, best possible 47.186667 (96.54 seconds)
Cbc0010I After 522 nodes, 270 on tree, 1e+50 best solution, best possible 47.186667 (97.31 seconds)
Cbc0010I After 531 nodes, 275 on tree, 1e+50 best solution, best possible 47.186667 (98.05 seconds)
Cbc0010I After 538 nodes, 278 on tree, 1e+50 best solution, best possible 47.186667 (98.79 seconds)
Cbc0010I After 543 nodes, 281 on tree, 1e+50 best solution, best possible 47.186667 (99.53 seconds)
Cbc0010I After 548 nodes, 283 on tree, 1e+50 best solution, best possible 47.186667 (100.27 seconds)
Cbc0010I After 558 nodes, 289 on tree, 1e+50 best solution, best possible 47.186667 (101.01 seconds)
Cbc0010I After 573 nodes, 297 on tree, 1e+50 best solution, best possible 47.186667 (101.77 seconds)
Cbc0010I After 587 nodes, 303 on tree, 1e+50 best solution, best possible 47.186667 (102.48 seconds)
Cbc0010I After 601 nodes, 311 on tree, 1e+50 best solution, best possible 47.186667 (103.22 seconds)
Cbc0010I After 615 nodes, 318 on tree, 1e+50 best solution, best possible 47.186667 (103.97 seconds)
Cbc0010I After 630 nodes, 326 on tree, 1e+50 best solution, best possible 47.186667 (104.71 seconds)
Cbc0010I After 644 nodes, 334 on tree, 1e+50 best solution, best possible 47.186667 (105.46 seconds)
Cbc0010I After 663 nodes, 345 on tree, 1e+50 best solution, best possible 47.186667 (106.16 seconds)
Cbc0010I After 678 nodes, 353 on tree, 1e+50 best solution, best possible 47.186667 (106.92 seconds)
Cbc0010I After 687 nodes, 357 on tree, 1e+50 best solution, best possible 47.186667 (107.66 seconds)
Cbc0010I After 696 nodes, 363 on tree, 1e+50 best solution, best possible 47.186667 (108.41 seconds)
Cbc0010I After 709 nodes, 370 on tree, 1e+50 best solution, best possible 47.186667 (109.11 seconds)
Cbc0010I After 729 nodes, 382 on tree, 1e+50 best solution, best possible 47.186667 (109.84 seconds)
Cbc0010I After 749 nodes, 393 on tree, 1e+50 best solution, best possible 47.186667 (110.55 seconds)
Cbc0010I After 771 nodes, 406 on tree, 1e+50 best solution, best possible 47.186667 (111.31 seconds)
Cbc0010I After 789 nodes, 415 on tree, 1e+50 best solution, best possible 47.186667 (112.06 seconds)
Cbc0010I After 810 nodes, 426 on tree, 1e+50 best solution, best possible 47.186667 (112.78 seconds)
Cbc0010I After 835 nodes, 443 on tree, 1e+50 best solution, best possible 47.186667 (113.51 seconds)
Cbc0010I After 864 nodes, 457 on tree, 1e+50 best solution, best possible 47.186667 (114.21 seconds)
Cbc0010I After 910 nodes, 486 on tree, 1e+50 best solution, best possible 47.186667 (114.92 seconds)
Cbc0010I After 940 nodes, 499 on tree, 1e+50 best solution, best possible 47.186667 (115.62 seconds)
Cbc0010I After 960 nodes, 508 on tree, 1e+50 best solution, best possible 47.186667 (116.39 seconds)
Cbc0010I After 985 nodes, 524 on tree, 1e+50 best solution, best possible 47.186667 (117.10 seconds)
Cbc0010I After 1006 nodes, 540 on tree, 1e+50 best solution, best possible 47.186667 (117.82 seconds)
Cbc0010I After 1027 nodes, 561 on tree, 1e+50 best solution, best possible 47.186667 (118.53 seconds)
Cbc0010I After 1045 nodes, 579 on tree, 1e+50 best solution, best possible 47.186667 (119.24 seconds)
Cbc0010I After 1064 nodes, 598 on tree, 1e+50 best solution, best possible 47.186667 (119.95 seconds)
Cbc0010I After 1089 nodes, 623 on tree, 1e+50 best solution, best possible 47.186667 (120.69 seconds)
Cbc0010I After 1113 nodes, 647 on tree, 1e+50 best solution, best possible 47.186667 (121.44 seconds)
Cbc0010I After 1136 nodes, 670 on tree, 1e+50 best solution, best possible 47.186667 (122.15 seconds)
Cbc0010I After 1156 nodes, 690 on tree, 1e+50 best solution, best possible 47.186667 (122.86 seconds)
Cbc0010I After 1185 nodes, 719 on tree, 1e+50 best solution, best possible 47.186667 (123.57 seconds)
Cbc0010I After 1207 nodes, 741 on tree, 1e+50 best solution, best possible 47.186667 (124.29 seconds)
Cbc0010I After 1221 nodes, 755 on tree, 1e+50 best solution, best possible 47.186667 (125.09 seconds)
Cbc0010I After 1234 nodes, 768 on tree, 1e+50 best solution, best possible 47.186667 (125.79 seconds)
Cbc0010I After 1251 nodes, 785 on tree, 1e+50 best solution, best possible 47.186667 (126.53 seconds)
Cbc0010I After 1284 nodes, 818 on tree, 1e+50 best solution, best possible 47.186667 (127.24 seconds)
Cbc0010I After 1324 nodes, 858 on tree, 1e+50 best solution, best possible 47.186667 (127.94 seconds)
Cbc0010I After 1374 nodes, 906 on tree, 1e+50 best solution, best possible 47.186667 (128.65 seconds)
Cbc0004I Integer solution of 53 found after 72596 iterations and 1397 nodes (128.87 seconds)
Cbc0010I After 1442 nodes, 948 on tree, 53 best solution, best possible 47.186667 (129.35 seconds)
Cbc0010I After 1513 nodes, 986 on tree, 53 best solution, best possible 47.186667 (130.06 seconds)
Cbc0010I After 1592 nodes, 1026 on tree, 53 best solution, best possible 47.186667 (130.76 seconds)
Cbc0010I After 1666 nodes, 1062 on tree, 53 best solution, best possible 47.186667 (131.47 seconds)
Cbc0010I After 1732 nodes, 1091 on tree, 53 best solution, best possible 47.186667 (132.17 seconds)
Cbc0010I After 1811 nodes, 1132 on tree, 53 best solution, best possible 47.186667 (132.87 seconds)
Cbc0010I After 1891 nodes, 1170 on tree, 53 best solution, best possible 47.186667 (133.58 seconds)
Cbc0010I After 1946 nodes, 1197 on tree, 53 best solution, best possible 47.186667 (134.28 seconds)
Cbc0010I After 1976 nodes, 1212 on tree, 53 best solution, best possible 47.186667 (135.00 seconds)
Cbc0010I After 2014 nodes, 1230 on tree, 53 best solution, best possible 47.186667 (135.71 seconds)
Cbc0010I After 2082 nodes, 1265 on tree, 53 best solution, best possible 47.186667 (136.42 seconds)
Cbc0010I After 2165 nodes, 1308 on tree, 53 best solution, best possible 47.186667 (137.12 seconds)
Cbc0010I After 2243 nodes, 1347 on tree, 53 best solution, best possible 47.186667 (137.82 seconds)
Cbc0010I After 2312 nodes, 1379 on tree, 53 best solution, best possible 47.186667 (138.53 seconds)
Cbc0010I After 2385 nodes, 1416 on tree, 53 best solution, best possible 47.186667 (139.23 seconds)
Cbc0010I After 2472 nodes, 1457 on tree, 53 best solution, best possible 47.186667 (139.94 seconds)
Cbc0010I After 2556 nodes, 1499 on tree, 53 best solution, best possible 47.186667 (140.64 seconds)
Cbc0010I After 2639 nodes, 1539 on tree, 53 best solution, best possible 47.186667 (141.35 seconds)
Cbc0010I After 2721 nodes, 1578 on tree, 53 best solution, best possible 47.186667 (142.05 seconds)
Cbc0010I After 2793 nodes, 1622 on tree, 53 best solution, best possible 47.186667 (142.77 seconds)
Cbc0010I After 2833 nodes, 1634 on tree, 53 best solution, best possible 47.186667 (143.48 seconds)
Cbc0010I After 2875 nodes, 1652 on tree, 53 best solution, best possible 47.186667 (144.19 seconds)
