scpk1_core;cgl;0;0;267.0488155302;295.40
scpk1_core;cgl;1;129;267.0488155302;300.75
scpk1_core;cgl;2;267;267.0488155302;306.37
scpk1_core;cgl;3;405;267.0488155302;312.03
scpk1_core;cgl;4;543;267.0488155302;317.66
scpk1_core;cgl;5;681;267.0488155302;322.51
scpk1_core;cgl;6;819;267.0488155302;327.58
scpk1_core;cgl;7;957;267.0488155302;332.91
scpk1_core;cgl;8;1095;267.0488155302;338.17
scpk1_core;cgl;9;1233;267.0488155302;343.40
scpk1_core;cgl;10;1371;267.0488155302;349.43
scpk1_core;cgl;11;1509;267.0488155302;354.17
scpk1_core;cgl;12;1647;267.0488155302;359.17
scpk1_core;cgl;13;1785;267.0488155302;365.19
scpk1_core;cgl;14;1923;267.0488155302;370.89
scpk1_core;cgl;15;2061;267.0488155302;376.69
scpk1_core;cgl;16;2199;267.0488155302;382.64
scpk1_core;cgl;17;2337;267.0488155302;387.71
scpk1_core;cgl;18;2475;267.0488155302;392.27
scpk1_core;cgl;19;2613;267.0488155302;398.33
scpk1_core;cgl;20;2751;267.0488155302;404.18
scpk1_core;cgl;21;2889;267.0488155302;410.31
scpk1_core;cgl;22;3027;267.0488155302;415.66
scpk1_core;cgl;23;3165;267.0488155302;421.33
scpk1_core;cgl;24;3303;267.0488155302;426.83
scpk1_core;cgl;25;3441;267.0488155302;432.28
scpk1_core;cgl;26;3579;267.0488155302;438.45
scpk1_core;cgl;27;3717;267.0488155302;443.14
scpk1_core;cgl;28;3855;267.0488155302;449.05
scpk1_core;cgl;29;3993;267.0488155302;454.68
scpk1_core;cgl;30;4131;267.0488155302;460.84
scpk1_core;cgl;31;4269;267.0488155302;467.42
scpk1_core;cgl;32;4407;267.0488155302;472.93
scpk1_core;cgl;33;4545;267.0488155302;478.10
scpk1_core;cgl;34;4683;267.0488155302;483.86
scpk1_core;cgl;35;4821;267.0488155302;489.54
scpk1_core;cgl;36;4959;267.0488155302;494.93
scpk1_core;cgl;37;5097;267.0488155302;500.92
scpk1_core;cgl;38;5235;267.0488155302;506.26
scpk1_core;cgl;39;5373;267.0488155302;512.22
scpk1_core;cgl;40;5511;267.0488155302;517.68
scpk1_core;cgl;41;5649;267.0488155302;522.75
scpk1_core;cgl;42;5787;267.0488155302;528.44
scpk1_core;cgl;43;5925;267.0488155302;533.47
scpk1_core;cgl;44;6063;267.0488155302;538.22
scpk1_core;cgl;45;6201;267.0488155302;544.42
scpk1_core;cgl;46;6339;267.0488155302;550.67
scpk1_core;cgl;47;6477;267.0488155302;556.47
scpk1_core;cgl;48;6615;267.0488155302;562.15
scpk1_core;cgl;49;6753;267.0488155302;568.00
scpk1_core;cgl;50;6891;267.0488155302;572.86
scpk1_core;cgl;51;6891;267.0488155302;572.86
